Sentiment,Tweet
0,I wish I could test of of Microsoft office classes.
-1,I wish @user would follow me /:
1,I will Slap u wit my Adidas shoe(in my afirkan voice)
1,I will really try to have a quiet night.... inshallah...
0,I will listen to the LADIES FIRST RADIO  Whats In it For show by The J Ril Show on #BlogTalkRadio - ~http
1,I watched Glee and thought it was the best episode since Sexy
0,"I was well into college when I learned that ""groupie"" wasn't just another word for ""roadie"". They're like totally different jobs."
0,i was totally about to get an ice cream cone face tat... Damn you Gucci for stealing my idea ~http  #FaceTat
0,I was thinking 6ish
1,I was so excited when I won the auction for this brand new Sony Vaio Laptop I won with a bid of $44.87 ~http
1,I was less than 2 minutes from placing in my age group; the difficult 40-44; at Dam to Dam. I've never been this close to winning an award.
1,I was gonna spend my 60 on a pair of adidas but instead I'm eating tweets #inlosingnews
1,I was excited to see her no lie lol
-1,I wanted to do an hour of exercise today; but that mos def is NOT gonna happen. Way too much pain. At least I got in 1/2 hour.
0,I wanted a HTC phone; then I decided I wanted an iphone and now i think i want the Samsung Galaxy SII - will see what @user can do when i ring
1,I want you to take over control!! -- that beats is HOT ASS FUK!
-1,I want you to stay; but you're already walking away.
1,I want to wish Samuel Antonio Lucas a very happy 14th birthday! :)
0,I want to win a Samsung Galaxy SII with @user & T-Mobile ~http  #TrulyUnlimited - ANSWER=4.3 INCHES
-1,I want to spend a bunch of HGTV's money too... #designstar
0,I want to go to Montreal!. ~http 
0,I want to eat Marty's Cracklings :D
0,I want to buy a Sony nex
1,I WANT THEM!!! RT “@~http  Nike Air Mag AKA the Back to the Future Shoes Are Real; and They're Glorious - @user ~http 
1,I want some nike elite socks badly :(
1,I want some customized Nike Dunks! :P
1,I want Nike MAG shoes so I can be as cool as Marty McFly. :D Maybe some of those Portal 2 socks too.
1,I WANT NIKE AIR YEEEEEZEYS!
0,I want my Samsung #webos phone and my Amazon #webos Tablet #LicenseItNowDamnit!
0,I want my own little nation; Cole; but I'm not getting that #wweraw #canthavewhatyouwant
0,I want my Audi already; hopefully this dude buys my BMW tmrw.
0,I want a smart phone(s) i Phone 5 G Black Berry 9900 9330 or SAMSUNG Galaxy... or have them all XD
1,I want a pet panda and name it Kung Fu.
0,"I want a pair of those ---&gt;""@UrbanFlairUK: New post: The Nike Air Mag AKA the ""Back to the Future Shoes"" (Footwear) ~http "
0,I want a pair of Nike Bruins but don't wanna pay much... Anyone?
1,I want a Nintendo DS XL. I am a nerd!
1,I want a mexican midget sidekick named Chewy. Chelsea Handler hook me up.
0,I want a gucci polo with the red and green strip around the neck; but that b that mia gear
1,i want a Gucci bag.
1,I want a chevy!!
-1,I want @user to stay with me tonight cuz she leaves saturday :/
1,I wannna watch limitless
-1,I wanna make more money. But i don't have the time -_-
0,i wanna have: a ripstick.and a samsung corby N150 netbook.and one of LJ Smith's books.
0,I wanna go back to SixFlags over in Geaorgia..
0,I wanna die in gucci ..o_O head to toe
1,I used to live by this music right here; little nigga high drunk looking for an (@YouTube ~http )
0,I used to have a flickr account since jun 28; 2005 *Broken♥*
0,I uploaded a YouTube video -- Shadow - EVP - Ghost Box.wmv ~http 
0,I uploaded a @user video ~http  Yung Dolla$ - Tired Of Shit'n
0,"I unlocked ""Haunted Picture#23""Open Hands"""" in ""Haunted Pics""! ~http "
-1,I tweet about feelings yet you don't give a mother *****  *Wiz Khalifa's voice* lmfaaoooo
1,I turned in my app to be a TNT Mentor for the Fall Season.  NIKE Women's Marathong here I come! New fundraising goal of $3300.  GO TEAM
0,I took a pic of my lipstick collection! Intrigued? U will have to check the blog this week! It's never been seen by anyone!
0,I told my mum I'd be up before 10. #nochance
0,"I threw my phone at my couch RT @user *throws phone* RT @user [NEWS]: Nike Air Foamposite One ""Camo"" Custom ~http "
0,I thought the freaks came out at night but you see the funniest shit during the day!
1,I thought abs on cars was supposed to keep the wheels from locking?? Oh well; at least my brakes are working excellent.. (=
-1,I thnk his diseaz is rubbn off on me #anotherheadache
0,I think we showed today that twitter and social media are essential to follow your favorite driver. The TV missed Marco's dramatic exit!
1,i think these are pretty cool... nike dunks made out of old skateboards ~http
1,I think the same thing about @user. I'm proud to support Daley 2.0. Chico and Rahm rep same thing @user @user @user
0,i think that my ipod dying was a sign from God that i shouldnt be talking to you.
0,I think that is something everyone should live by.......
0,I think Sony would've done something if they knew @user Lawsuit: Sony knew its PSN security was at risk: ~http 
1,I think Sony is winning #E3. Count my vote on @user ~http  via @user
0,I think so ...my husband is mastering this skill....just a matter of time watch out Phill
1,I think Nintendo is winning #E3. Count my vote on @user ~http  via @user
-1,I think my feng shi bing acting up
0,I Think Its The Blue Undefeated Camo Crew Nike Sb's To Match.....
0,I Think Its Hy Time 2 Publicise My Huge Admiration 4 #DuncanMighty : *OnPoint*
0,I think it's ironic.
1,I think it's hilarious Microsoft opened a store in Lenox Mall. It looks a lot like Apple's store too. #atl ~http 
-1,i think ima give up on life. :( every1 says i have a good voice but idk a way to become famous like @user
0,I think I'm sitting next to Greg Proops on the train. I need to be sure. Where's Ryan Stiles when you need him? #who's(blue)lineisitanyway?
1,I think I'm ready to become a massive Nintendo fanboy again. #3DS #WiiU #NewMario #NewZelda ##NewLuigisMansion
0,I think I'll go wash my car
0,I think I should chnge my twitter name n profile its been there since jan
1,I think I must've dropped/thrown/smashed my phone 538 times since last night. Samsung makes a dope phone. #stillworks #kudostoyou
0,I think I might watch grease?(:
-1,I think I just lost some braincells watching Paris Hilton My New BFF.
0,I think I found my twin
0,I think I can safetly say that I'm a Bing user ... I went to do a Google search and absent-mindedly typed in gmail.com (it's been tht long!)
-1,I think gucci mane is mental
0,i think gucci is played so not dat one
0,I think better when I'm not sober .
0,i think Apple is better than Microsoft ~http 
0,"I think all the fans that are going to spin on Friday should be completely silent when 1D turn up. They'll be like ""freaks"""
0,I think @user should make me a cd pretty pleaseee lol
0,i think #payitforward is the title of a new song; maybe... Hm; what do u think?
1,I Talked to CJ for the First Time and My Future Carrer and a Morticain will start soon!!!!
-1,I swear this nigga gucci got the greatest fucked up slurred flow ever lol
-1,I swear there's never food in the house
0,I swear my lil' nigga @user could pass for Gucci Mane little brother #RealShyt
0,I swear I thought I was @user when I played ball even had nike headband on my neck;check him out 2nite nfl network 8p ct #Primetime
-1,I swear I thought @user was sleep
-1,I swear I hate this time of the month! So inconvenient -____-
1,I sure can't wait until I'm doing what I'm called to do...I know it doesn't happen overnight though; it's a process!
0,I still want my mcchicken from McDonald's.
0,I spent 1 hour and 22 minutes clenching my ass on the drive home. 353 calories burned. #ZipIt #macho
0,I sometimes feel like I deserve better
0,I somehow did it again last night. Another FREE PLAY winner with the UNDER in the Det/SJ game. Daily Breakdown will be available about 12pm
1,i should've kiss you - #chris brown on blast and repeat
1,I should win the Sony Reader because I want to examine the technology and use it to download lots of books from Waterstones
1,I should have went to Oregon University.... Their Nike apparel is crazy!!!!
0,i should bump some gucci before i go to sleep but ion feel like playin it out loud #burr
0,I should be on cam around 1pm pacific. Highest offline tip before I get online wins a huge gift pack of your choice! ~http  GO!
0,i should be doin 500 other things.
-1,I see the #tt is still ass
0,I say @user what it do!? I know; we used to 2 kick it alot
-1,I saw a nigga wit a Gucci tote bag; dog dats a fuckin purse. Man da fuck up. D's nigga inspired by homo's ~http 
1,I said Woman make me dinner! And she made a bomb assed salad... Thx baby (@ BL's Kitchens Fantasico) ~http 
1,I remember when my rents whooped my ass 2gether when i jumped someone in the 7th grade; they were simply givin me a taste of my own medicine
-1,I REMEMBER I USED TO LOVE HIM#GAVEUPONHIM
1,I remember i only cop'd nike boots cuz i heard @user's song . good look fam lol ...
0,I recently lost 21 followers; and I know who they are thanks to ~http  #whounfollowedme
-1,I really want to punch sony vegas right now ¬.¬
1,I really want these Gucci drivers for the summer. ~http 
1,I really want a pair of Nike Dunks XD
0,I really need to get outta this bed and go handle some shyt.
-1,I really miss oomf right about now *sigh*
0,I really just wanna hear Racks... Right now... I don't even need the whole song
1,I really hope @user finds his dogg
-1,I really hate the fact that I let my emotions get the best of me
-1,I Really Don't Like That Microsoft Acquires Skype . Skype Is The Best Communication Program Ever Created.. Shoulden't Be Owned By MS
-1,I reallize now that my Adidas are made in Nam. Really; I looked under the toung it's there!
-1,I put Flora by Gucci perfume on at the mall and now I #SmellLikeAGrandma #timeforashower
0,I prefer ADIDAS cupholders; but these will do (@pftompkins)~http 
0,I pray Bishop @user brings @user to this years annual Kunjalo Love Fellowship Tabernacle Conferance. He d talka d town!
0,I posted a new photo to Facebook ~http 
0,"I posted 9 photos on Facebook in the album ""Looking Glass Corvette Club; and Audi Club of Gaylord Tour"" ~http "
0,"I posted 3 photos on Facebook in the album ""Salzkammergut Trophy"" ~http "
0,"I posted 3 photos on Facebook in the album ""FREE Prescription Drug Savings Card"" ~http "
-1,I pee a lot.
0,I obviously need to catch up on sleep at some point; so perhaps my body could let me know when that's going to happen...
1,I nominate @user for a Shorty Award in #travel because... CTFxC is sweet ~http
0,I nominate @user for a Shorty Award in #music because... ~http
1,I never thought I was going to like Tweeting; but I get to follow Laura Bell Bundy & Miranda Lambert two great country singers!
-1,I never sleep no more Smh!!
1,I never regret trips to Chicago.  #success
0,I never knew waves glowed at night
0,I never had ah job; you know I sold that....
1,I neva really listened to Gucci Mane music......he's actually a GREAT rapper @user
0,i neeed to unlock my tweeets.
0,I need to take my LITEBRITECOOKIE ass to sleep *yawn*
-1,i need to switch out of this class. Asap. This teacher does not know how to FUCKIN teach and im gettin hella mad.
0,I need to sell my Gucci 's Cuz I don't even wear them no more #shrugs ~http
-1,I need to get Microsoft on my computer cause I hate using my sisters. Its to damn slow
0,i need to find my nike boots
0,I need to come back home and then I'll join this party #KingMayaDay
0,I need to buy a new dress suit. Mom; if you see this; I'd really a Gucci suit please for Christmas. Rog knows my sizes. Thank you. -your son
1,I need tht new gucci cd!
-1,I Need This Kellz Special to Hurry Up...I Got Shyt to Do!
-1,I NEED SUM SHADES... ONLY PAIR I HAVE IS MAH MOMMA GUCCI PAIR OF SHADES!!! &lt;&lt;&lt;&lt; SMH
1,I need some more Nike socks
-1,I need help finding a home for my cat Lucy by Aug;31! I will fly her anywhere to a good home! *EVERYONE* PLEASE RETWEET to spread the word.
0,I need fun
0,I NEED BEACH
0,I NEED AN  IT  PERSON....Administer Microsoft Dynamics SL (Solomon Financials); and co-administer other systems; including user setup;
-1,I need a stupid flash game to play.
1,I need a mail order bf. I just want a back rub; foot rub and an open ear. Idc if he doesn't even understand what I say lol
0,I need a haircut
0,I need a 5 letter english word that has a diff pronunciation when dependent on context. Any ideas? I've resorted to the scrabble word finder
1,I much prefer Google to Bing any day of the week
1,I mixed a Gucci verse today so clear could understand erthang he was saying.  Another pleased customer
-1,I miss twitter:( I have been so busy ugh
0,I miss my big cousin @user !
1,I might be too strung out on compliments; overdosed on confidence.
1,"i met chip tha ripper and was like "" ohh shitt you be gucci louis'd outt i seee youu "" lmao."
0,I met animatronic Buckbeak the Hippogriff on the set of Prisoner of Azkaban. Er; have also been in Hagrid's Hut. #lameclaimtofame
1,I make a move then u make a move I'm winning ur love with nothin to lose I'm in the mood if u in the mood to go in the room & do what we do
0,I made $478 today working a few hour from home  ~http 
1,I LOVEEE you ayyy! @user #simpleasthat
1,I Lovee! @user
1,I love you @user for loving me......#SEXY
1,I love you @user
1,I love when you send me random txt msgs:)
1,I love when my friends internap!
1,I love watching him kick ass!
1,"I LOVE Vegas. Be sure to check out Aria; see cirque du soliel and take a shot from the ""little person"" at O'sh… (cont) ~http "
1,I LOVE this song!!!!! So creative :)  ~http  ~http 
0,I love the ranting ideas; I'm going to attempt to do them all.
1,I love sony they say about the 14 PSN will be back on in the U.S look what happen they were right so no more XBOX 360 for me!
1,i love skype @user :)
1,I love putting mini oreos in a cup of milk and eating it like cereal. #greatday
1,I love Personal Search Blocklist that covers not only Google; but Yahoo and Bing as well. Download @ ~http 
1,I LOVE not seeing #Iowa in the top 25 of the USA Today Preseason Coaches Poll. Makes my day. #Chokeyes #Pukes
1,I love nightmares...don't you? @user ...oh and shants; and  Tuesdays; and white bikinis; and and nike shoe (just one) size 14 &lt;3
1,I love next to you love it so much @user
1,I love nature. #topoftheworld
1,I love my state ....
1,I love my sister! Shes buyibg us laoada of alcohol and were getting drunk on our own with the wii LOL
1,I love my roomies @user @user and @user &lt;3 :-)
1,I love my nike swag I have so much nike t-shirts like legit
0,I LOVE MY CAREER I HAVE TO SEPERATE THE REAL ME FROM THE PROFESSIONAL ME & I DO IT VERY WELL
1,I love my baby:)
1,i love MTV: the hills; the city paretal control; paris hilton my new bff I LOVE IT
0,I love me some head and I love a woman who likes to do it #lyrics
1,I love looking in my account and there being way more money than I thought; thank you studylink; I love you.
1,I LOVE KINGSLEY!!!!!!!
1,i love kim kardashian an paris hilton they should become bestfriends an make their own show. id watch it everyday #whitegirl
1,I love kalli!!!
1,I love just laying in bed before going to sleep and thinking about life :)
1,I love jack murray
1,I love it when girls wear Nike Shox #sarcastictweet
1,I love how on the radio; they are talking about the gucci bowl.&lt;3 #pumped !
-1,I love how nintendo thinks I'll pay 6 fucking dollars for gbc Zelda. NO...just...no! #thefuck?
1,I LOVE HIM :) &lt;3&lt;3
1,I love having a V6 engine....just sayin! #0to60 #fastandfurious
1,I love Football. #GOJACKETS #GoodGame!
1,I love dancing with my boo @user... :)
0,i love Columbia to but dam its other cities out here; put some gas in your car EXPLORE other cities; sales come from all over fuck4gas.com
1,I love catching up with my friends and hearing about how happy they are! I'm so happy for them!! #they'reinlove
1,I love bein in love with someone who loves me just as much!!!
1,i love ANTM
1,I love @user on the occasions when he doesn't annoy me&lt;33
1,I love @user
-1,i lost three follwers is really sad for me
0,I look.... crazy lol
-1,I look like such a heroine addict uggghhhh -@kjeanbyrne
1,i likeeee bigggg butts & i cannot liee... haha ;)
1,I liked a YouTube video -- Top 20 Most Asked Questions in Sony Vegas (volume 2?) ~http 
0,I liked a YouTube video -- Sony Vegas Tutorial - Semi Advanced Keyframing ~http 
0,I liked a YouTube video -- Sin City Effect - Sony Vegas Tutorial ~http 
1,I liked a YouTube video -- Los hijos del padre  hola corazon videoclip original ~http 
0,I liked a YouTube video -- Booty Shaking; Gucci Mane; Dirt Bikes;Car Show Atlanta Strip... ~http 
1,I liked a YouTube video -- Bing Crosby & The Andrews Sisters ~http 
1,I liked a @user video ~http  [Full fancam] 110831 BEAST - Soom @ Samsung Live Sets!
1,I liked a @user video ~http  Yelawolf - I Just Wanna Party (Explicit) ft. Gucci Mane
0,I liked a @user video ~http  WAKA FLOCKA (FEAT. GUCCI MANE) - FERRARI BOYZ [MUSIC VIDEO]
0,I liked a @user video ~http  Triple C's Feat. Rick Ross and Gucci Mane  - Trickin' Off  (O
1,I liked a @user video ~http  The Nike MAG
1,I liked a @user video ~http  Nyan Cat [Navi Hey Remix]
0,I liked a @user video ~http  Nintendo Stream Update April 26; 2011
1,I liked a @user video ~http  Metal Gear Solid Snake Eater 3D Trailer for the Nintendo 3DS (E
0,I liked a @user video ~http  KREAYSHAWN - Gucci Gucci (live performance)
1,I liked a @user video ~http  KREAYSHAWN & LS-SPADE (GUCCI GUCCI MIX)
1,I liked a @user video ~http  Gucci Mane- Street Nigga (Official Video)
0,I liked a @user video ~http  Gucci Mane - The Movie (Official Video)
0,I liked a @user video ~http  Gucci Mane - She Got a Friend feat. Juelz Santana & Big Boi
1,I liked a @user video ~http  Gucci Mane - I Don't Love Her ft. Rocko & Webbie ( Official H
1,I liked a @user video ~http  GUCCI MANE - BIRDS OF A FEATHER FT. ROCKO (PROD BY. ZAYTOVEN)
1,I liked a @user video ~http  Free Microsoft Points (No Generator or Surveys) 2011 for Xbox 3
1,I liked a @user video ~http  Foot Locker x Nike x Educators 2 @user @user @user great work guys
1,I liked a @user video ~http  Camilo - CULPABLE
0,I liked a @user video ~http  Busta Rhymes Feat Gucci Mane & Tity Boi - Murder (June 2011)
1,I liked a @user video ~http  Big Brother 8 USA TV Episode #11 Part 2 Nominations
0,"I liked a @user video ~http  Audi R8 GT Week Teaser (4 of 4) - ""Healthy Appetite"""
1,I liked a @user video ~http  Ask Rhod Gilbert Episode 6 3/3
0,"I liked a @user video ~http  2010 Audi Q7 Truck on 30"" Dub Ganja Floaters- Kandyland Customs"
0,I liked a @user video ~http  110428 IU (아이유) Samsung Galaxy S II SMART Mailbox CF (eng sub)
1,I liked a @user video from @user ~http  Nintendo E3 2011 - Super Smash Bros for Nintend
0,I liked a @user video from @user ~http  Hard news 05/06/11 (PSN not back; another Sony h
1,I like tracking the events of the night prior through my pictures; as well as my text outbox.
0,I like to play wit it squeeze it like a stress ball
1,I like to listen to Gucci Mane and sing along at full volume#easilyentertained
1,i like this olot &lt;3 ~http
0,I like these types of tech stories-  Apple; Microsoft meet with Turkish; may bid 2 supply 15 million tablets 2 schools ~http 
1,I like pee
1,I like it! RT @user Nike adds Larry Bernandez to their Hair-itage t-shirt collection ~http 
1,I like it wen my bitch dnt come up 4 air
1,I like big butts and I cannot lie... Lol
1,I like audi q 7  #1 ~http 
-1,I legit got the flu while I was sleeping. Damn heater! 3rd time this year. I'm dying; I used to get sick once a year. Now...
1,I Left my nike umbrella @ work thank god my white friend is loaded cuz it wouldve been stolen
-1,I leave twitter 4 a few hours n i come back to hell. i can't bliev Nike contracted Michael Vick... They were not thinking #nike @user
-1,I learned how to green screen in sony vegas within 5 minutes. The result isn't perfect; what with no lighting and someone's shirt fucking up
0,I know; me too. maybe he tries to tweet the newbies RT @user @user @user cuz he never tweets me back lol
0,I know yall fuckin wit the homie @user and Gucci mane on dat #FreeBricks mixtape #FreeBandGang
0,I know what I'm getting my bro for Christmas... Straight Outta McFly's Closet; Nike Unveils Self-Lacing Shoes ~http  via @user
0,I know i didn't see you RT @user I didn't see @user any where at school?
0,I know #oomf ain't just ask ws my status about him #guiltymuch
-1,I Knew He Wouldn't Call So I Didn't Even Bother. He's A Punk! I Don't Like Him!
0,i knew he was african cause he had on bootlegg gucci from head to toe
1,I kinda am but not really lol.
-1,I keep hearing this horrid KFC jingle!!! Must one suffer so?
0,I just wrote an article on @user - How to Enable Autosave in Microsoft Office 2010. ~http 
1,I just won this free auction: Pokemon Diamond- Nintendo DS ~http 
0,I just wanted you to know; I'm as insane as Paris Hilton is fat... Which is not at all. So Insane people don't let on; not me anyways...
1,I just want to cry seriously so happy! Must go now; annoy all the IT lot tomorrow with my tale!:D
0,i just want school to start. #ugh
1,I just want it to be saturday already. So excited for the first game!
-1,I just wanna watch the freakin USA vs. Canada game online. But no; NBC has to be a corporation and make you download Microsoft Silverlight
-1,I just wanna sleep. but no. this baby apparently cant feed herself.
0,I just voted for @user against @user in the #DefJamRapstar Tweet Battles. Vote here ~http 
0,"I just voted ""purple !!!!!!"" on ""which outfit looks better on justin?"" Vote now: ~http "
0,I just used #Shazam to discover Gucci Gucci by Kreayshawn. ~http 
0,I just updated my Squidoo page: Top Gift Idea - Samsung LN46A550 46-Inch 1080p / ~http
0,I just updated my Squidoo page: PlayStation 3 vs Xbox 360 vs Nintendo Wii / ~http 
0,"I just unlocked the ""Adventurer"" badge on @user! ~http "
0,"I just took the ""What Kind of Car Are You?"" quiz and got: Audi R8! Try it: ~http "
0,"I just took ""Which of the four elements are you?"" and got: Air! Try it ➔ ~http "
-1,"I just took ""Part 1-24: You and Justin are hate each other. BUT pattie and your mom are ..."" and got: Part 3!!! Try it: ~http "
-1,I just told Darrin if he focus on keys; it'll take away from the embarrassment of his wack voice! Lmao!
0,I just think for you to be wearing nike everyday faithfully and shit you gotta play some type of sport
1,I just swagged out my spiral yalllll
1,I just splurged on three pair of Nike shorts!!! #sometimesyouhaveto
0,"I just signed in to receive @user weekly newsletter and received as special gift a beautiful ""Evening Unwinding"" audio file. Thx :)"
-1,I just seen a girl who looked like a barbie doll and a woman who looked just like Gucci Mane. All in the same minute; lol wow
1,I just saw an ad for a trailer. Is that a sign of the end times?
-1,i just realized most of mah followers are killjoys. #fuckyes
1,"I just pre-ordered ""the proposal""...Bullock and Reynolds are just great...."
1,"I just played ""Rockem Blocks"" and scored: 9690 (ranked 20736th overall)! Beat it: ~http  #fun140"
-1,I just passed a man who was screaming and arguing with himself on the street. Time to get out!!!
0,I just ousted Justin B. as the mayor of Shepherd's Bush Railway Station (SPB) on @user! ~http 
0,I just opened a video chat room at ~http 
0,I just left the Gucci concert.....can u say GHETTO¡ but I had to show luv
0,I just learned about Microsoft Security Essentials for antivirus; -spyware. Free. Wonder what it will cost me in the end?
1,I just got up to 13;752 in #DoodleJump!!! Beat that! ~http 
-1,I just got he Sony Ericcson Xperia Play for free on an upgrade and the ONLY decent game on it is FIFA10; so took it back.....gonna wait.....
1,i just got a  nike kicks... oh and i deposited $810 in 1 week. it was super easy credit to www•bizzworld•org
0,I just found out I’m an Exquisite Explorer; and I need the ultra-thin Samsung Series 9. Meet your new PC at  ~http 
1,I just finished a bowl of FAGE Greek yogurt w/blackberries and fiber bran cereal. Creamy; crunchy; sweet. And mucho healthy! #Yum
0,I just completed the SWEAT + SHAPE workout with Nike Training Club. Join the club ~http 
0,I just completed the HARDBODY HQ workout with Nike Training Club. Join the club ~http 
0,I just completed the DYNAMO workout with Nike Training Club. Join the club ~http
0,I just completed the BUTT BUSTER workout with Nike Training Club. Join the club ~http 
0,I just completed the ARM DEFINER workout with Nike Training Club. Join the club ~http 
0,I just completed the AB BURNER workout with Nike Training Club. Join the club ~http 
0,I just bought a Crowbar in #MobsterWorld ~http 
1,"I just bing imaged ""POOP"".... I think its time for bed."
0,I just became the mayor of Pharmacy 777 Hilton on @user! ~http 
1,I is eatin chips :D
1,I ignore texts. I let the phone ring. It's nothing personal; but some people need to realize that sometimes I don't feel like talking.
-1,I hope you twitter fix this following counter; because if you don't; we Little monsters will beat you
0,I hope this is the tribute!
1,I hope these ppl open up on time!
-1,I hope that silly little whore he's with chokes on her gucci bag the silly little strumpit !!! Looking forward to the day she's broke &gt;=D xx
1,I hope over coming incredible obstacles is something I can learn to do in the next five days.
0,I hope he is can be find.
1,I hope everyone have a fun and safe Labor Day weekend.
-1,i hope a really big fish eats you .
-1,I honestly don't get why people like Harry Potter. It...SUCKS.
0,I honestli cnt w8 2 go bk 2 PTA;ka nnete mara aowa.I thnk iv ova-stayd my welcum at hme:-(
0,I heard you rock nike ; so ima just do it... *Kisses Girl*
0,I heard that samsung is having a new project in libya ; can't u join ur team in Libya
1,I heard London calling on my way to Cape Town so went into the city during my lay over at Heathrowe.  Beautiful Sunday afternoon in London.
0,I heard Bin Laden died by falling off Mt. Rushmore while being shot by Navy SEALS drinking PBR and then eaten alive by a pack of Bald Eagles
-1,I hear from a resident (who is safe) ... Corinda has lost power  :( #TheBigWet  #qldFloods
0,i havent had Mcdonald in a hot min...
0,I haven't tweeted in a few days!
0,I haven't had all black adidas since 4th grade
-1,I have to read this dumb book.
0,I have to experience things in order to learn.
-1,i have to cook tonight for 6 and 3 course meal with a salad and steak and chocolate cake and i have to clean plus i have to finish my movie!
1,I have the capabilities to love; I mean I guess I have the organs for  it; but idk what love is
0,i have the bag next to the lv bag lol (: RT @~http  gucci forgive me;]]♥ ~http 
1,I have technology lust for the nintendo 3ds
0,I have so many things on my @user Wish List! Great fall & holiday clothes/accessories for myself ...and presents for my niece! :)
0,I have seemed to narrow down the issue with the Application not showing up in the Market to Samsung devices. This... ~http 
0,I have seemed to narrow down the issue with the Application not showing up in the Market to Samsung deviced. I am... ~http 
0,I have received 0 #twitkiss. I sent 0 #twitkiss. Show me your love and send me a #twitkiss via ~http 
-1,i have no time for over sensitive people
-1,I have much more copypasta to send out. Meh; I'll do it tomorrow.
0,I have just voted for @user as Rising Star for the Sony awards; please vote! ~http 
0,I have gucci; gucci stuck in my head
0,i have a sudden urge to play mario on my nintendo 64.
0,I have a new samsung wave 525
0,I have a new profile! Check it out! Like Nike Just Do It!
-1,I have a high tolerance....but I can't take seeing any more fake gucci bags!!
-1,I hate when two people are having a convo on here and they don't reply to the messages directly; so I can't creep and read them :(
-1,I hate when people smell like outside
-1,I Hate When Guys Flash Their Sh*t...I Don't Care! Good For U That You Own A Gucci Belt. Want A Fxcking Award? Its Fake Anyways
0,I hate waking up at 7:45 in the morning for work :( TRYING this out ~http 
-1,I hate waiting rooms #fuckthem
-1,i hate typing this paper. i hate it i hate it i hate it i hate it.
-1,I hate those boys that wear Adidas & Nike sweats just so they can show off the brand! boy its friggin hot outside!!! stop playing -__-
-1,I hate the new Microsoft word...
-1,I hate TC PRO 2 dis damn fone don't work worth a shit...... getting new one samsung epic on the way few thank goodne… ~http 
-1,I HATE NINTENDO SO MUCH RIGHT NOW
-1,I hate my dentist he watches trueblood and has ugly gucci shoes #fagbag
-1,I Hate Math Homework &gt;.&lt;
-1,I hate drawing graph with Microsoft Word !!
-1,I hate being stared at. Just cause I'm the only one wearing black skinnys & converse. When everyone else is wearing trackies & Nike trainers
-1,I hate being sick! Ughhh 
0,"I had my ""I &lt;3 Rachel Berry"" T-shirt and everything."
0,I had met marshall faullk at nike town
-1,i guess we both want it badd.
0,I Guess This No Joke Then
0,I guess so did u get a key
1,I guarantee those new Nike Mags will be all over the next celebrity sneaker stalker word to @user
-1,I gotta stop being soo nice to ppl..
1,I gotta say; Nike does really cool things. Now to get ready for work.
0,I Gotta Get Her Sis!
1,"I got the VooDoo for u BITCHES!!!!!"""
-1,I got ninja turtles moths in here!
0,"I got Gucci I got prada I spent dollars after dollars  RT @user What's that song that goes ""I GET MONEY I GET PAPER"
0,i got GUCCI GUCCI ; LOUI LOUI ; FENDI FENDI Pardaa #$waGGNatioon:*
1,I got fricking 45 followers overnight.
0,I got big boy pants on
-1,I got a Pork Choppa in the car ( Ughh) Big Black Nigga!
1,I Got #beiberFever Baby Baby Baby.... Is Stuck In My Head Thanks @user :-)
0,I gonna nee somebody to bing me some BBQ chicken to my job please!!!
1,I glad I don't need injections! Im #beautiful
1,I give credit to #redbull for helping me finish my homework. #woot
0,I get to leave this prison in a week for Hilton Head!! :)
1,I get to go get some new nike running shoes today. More motivation to workout. #skinnythoughts
0,I get sooooo hype when I hear gucci gucci
0,I Fucks W. Nike All Da Wayy
0,I found some stars; not in the Sky;but in your heart Mya @user
1,I found out today that @user has a nintendo 64 and it made me really excited :)
0,I find it ironic I'm driving an audi jamming to made in America #tobykeith
1,i figured it out! i have color. wii is a great thing nintendo is the best!
1,I figure I should do SOMETHING to promote me and my friend @user... We shall be selling @user this year! March 12-13 in ATL!! &lt;3
-1,I feel myself fading.
-1,I Feel Like Nothing To You.
1,I feel like Mark Zuckerberg @user watching these numbers grow on the MinuteClinic Facebook page! Free body wash: ~http 
1,I Feel like im working with microsoft in here!
0,I feel like I'm cheating on Google when I use Bing lol
-1,I feel like death
1,I feel like a million bucks.  I literally feel 20 years younger than I am.  Learn how you can; too; in just 60 seconds.  ~http 
0,I feel bad for people who all they can do is talk about sports. Get cultured; asshole.
0,I favorited a YouTube video -- SNES Rainbow Road in Mario Kart Wii! (Custom Track) - Nintendo WFC (8 pl... ~http 
1,"I favorited a YouTube video -- Mario Kart Wii - ""Legit"" Hacking on Nintendo WFC ~http "
0,"I favorited a YouTube video -- Kimmi Kennedy in the studio w/ Hasan For Adidas ""My Shoe... ~http "
1,I favorited a YouTube video -- Die Hardly Working: The CH Action Movie ~http 
1,I favorited a YouTube video -- 2009 Audi R8 Review - FLDetours ~http 
1,I favorited a @user video ~http  Sony Vegas Pro : Widescreen;HD;HQ settings for YouTube & fa
0,I favorited a @user video ~http  NIKE CHOSEN: TETRA CREW
1,I favorited a @user video ~http  Marble Pop
0,I favorited a @user video ~http  Kreayshawn - Gucci Gucci  *OFFICIAL REMIX*
1,I favorited a @user video ~http  Improving Live Playback in Preview Window using Sony Vegas
0,I favorited a @user video ~http  Free Microsoft Points (No Generator or Surveys) 2011 for Xb
