Sentiment,Tweet
0,"Mankiw (Buch S. 5): ""Wenn die Regierung den ökonomischen Kuchen in gleichmäßigere Stücke schneidet; wird der ganze Kuchen kleiner!"""
1,Manchen Leuten folge ich nur aus @user. Höhöhö. Total witzig und neu. Gerade frisch ausgedacht. Gab's noch nie!
0,Manche Bücher entfalten erst im Kamin ihr volles Aroma. (Manuel Vázquez Montalbán)
-1,man... warum kann Baby nicht wenigstens das Princess Drop von der Sale Seite nehmen? Hab mich eben schon wieder grundlos gefreut -.-...
-1,man scheis schule! könn mich alle ma! scheis lehrer! sollen sich doch alle figen!
0,Man nehme 1 Kilo Nudeln multipliziere es mit 2 Litern Cola und man erhalte mein Abendessen.
-1,"Man merkt dass Microsoft hinter ""office: mac"" steckt. Die Installation dauert ewig und 3 Tage !"
-1,Man man man; den Job von der Eichinger kann ich auch noch machen; blablabla...#dsds
-1,Man man man wie ich diese Typen von xBox hasse!! die mit ihren xbox kinect so eine billige und dreckige sache; sony hat ja was viel besseres
0,MAN ist nun mit einem eigenen Kanal auf dem führenden Internet-Videoportal YouTube vertreten. ~http 
1,man ist das schön DSDS gucken; surfen und Alk^^
-1,Mal wieder ein fehler von Microsoft; eigentlich kostet das Spiel 1200 Microsoft Points. :D
0,Magazin-Montag: Helden in der Indie ~http 
0,MAD Plastic Fantastic! Neben unseren extrem populären; sehr fängigen Imitationsködern aus Plastik bieten wir jetzt... ~http 
0,macht weiter mit: ~http  der superpoll zur #ahrens-affäre in der #lehrter kleinstadt. wozu der #obi die menschen bringt
-1,macht Facebook heute auch noch was anderes außer #Fails anzeigen //mg
0,Machst du dann dieses Zeitraffer mit Power Director oder mit Sony Vegas weil mit(@YouTube ~http )
0,M4 hatten einen erfolgreichen Tag bei CiTi TV Saarbrücken und Radio Pirmasen! Morgen mit Monrose bei Stars on Stage in Pirmasens; 21.00 Uhr!
1,M4 am 22. Mai 2011 LIVE in Pirmasens ! TREFFT DIE JUNGS PERSÖNLICH ! EINTRITT FREI ! ~http 
0,Lw ;P | Wer Will Verheiratet Oder Soo Haben ? ; Nachricht Schreiben  «3
0,Luxprivat zum Communiqué vun der @user zum Thema Anonymitéit am Internet: ~http 
0,Lustig zu sehen; dass Microsoft dort angekommen ist wo Apple vor ca. 3 Jahren war - mit iOS 1.0 ;) ~http
0,Lust auf Tomaten und Gurken? Gemüse Insel Reichenau!!  PS: Hoftl. Ist bald der Virus tot !!!
0,Lunett ~http
-1,"Lt Synonymwörterbuch sagt man auch ""bemannt""/""beweibt"". Ok; muss ja nicht alles nach 7.Himmel klingen; das aber klingt nach Zuchtstation Ó;ò"
1,LOL ist toll! ~http
1,lol das mit dem #Dschungelcamp ist einfach nur belustigend haha xD
0,Liveshopping: adidas schuh bei Hervis statt € 90 um € 60; zu finden auf ORF.at (rechts); gratis versand
1,LIVE !!! MORGEN!! SAMSTAG WIRD EIN HAMMER!! AB UM 10 IM FUCHS UND ELSTER!! AB UM 2 IN DER WILDEN RENATE!! NICH VERPASSEN!! LUSTNLOVELOVESYOU
0,Linkbuilding Studienarbeit + Fallstudie veröffentlicht ~http  via @user
-1,Liebes Motorlämpchen da bist du ja schon wieder? Du magst mich ? Ich ignorier dich weiter ! #Fail #Peugeot
-1,Liebes Mathebuch. Werde endlich erwachsen und löse deine  Probleme  selber!
0,lieber heute ein Samsung Galaxy S2 als irgenwann ein iPhone 5
0,Lieber frohe Ostern als ein mieser Western!
0,Lieber @user. Sagst du mir deine MC Server IP?
0,LiebeEltern.de - Für eine sichere Zukunft Ihrer Kinder auf Facebook ~http 
0,Liebe KandidatInnen der @user Konsumentencharta - Einstehen für die Konsumenten! Danke! ~http  @user
0,Liebe Freunde; bitte stimmt bei der funny-frisch Chips-Wahl 2011 für mich als Chips-Tester! ~http 
1,Liebe #SPD ihr seid genauso die Handlanger der Lobbyisten wie #CDU und #FDP. Bei #Panzern und bei #S21 ~http  #saudipanzer
0,Liebe #Läufer. Seid Ihr eigentlich auch schon mal einem Beinschleuderer begegnet? #nurmalsogefragt ~http 
0,lichtgestaltung-aachen.de
0,Lichtgestalter Aachen: ~http
0,Levin+Westermann+-+Schimmelpilz+als+Zwiebelmuster ~http
0,Leute; lasst die Sau raus! So geht's: ~http 
1,Leute! Ist hier oben ein Platz. Mein Gehege war schon klein.
-1,Letztes Mal #Frauentausch war lustiger. Diesmal ist es ziemlich lahm.
0,Letzte Chance: Sprachkurse zum Sparpreis *Auf alle EXPRESSKURSE gibt's 10 € Rabatt. &gt;&gt;  ~http  #Sprachen #lernen #Reis
1,"Lesenswerte Anregungen: RT @user ""Luft beim Atmen"" - ~http  - aus #Grundelemente; einer neuen Seite der Lyrikscheune"
1,Lena hat mich geflashed &lt;3 #ardesc
0,Lemmings auf WebOS? Sony (Rechteinhaber)  schiebt den Riegel vor! #webos #palm #pre
0,Leider nur für US-Bürger: Bitcoin Print Lab ~http  (via @user)
-1,Leider hält Glück meistens nur so lang wie eine Seifenblase.
1,Leb zieh dich warm an wir kommen und rocken dich platt @user wird gemacht ich tanz für dich mit ;)
0,Läd sich gerade die 10 NES Spiele des Nintendo Ambassador Programmes herunter.
1,Läck isch das geil mit em Pampersbomber Audi im Schnee z'fahre. #Understatement :P
0,lächerlich
0,Lapidar beim Köpi Filmaward. Bitte voten und weiter sagen! ~http 
0,Kurzer Draht zum Kunden in der #WeltamSonntag! #SocialMedia
0,Kurioses Plugin: Das Bild hängt schief. ~http 
1,Kulturrampe Metal Night mit Rising Glory; Vanguard und Sacred Gate. Noch eine Band bisher geiler Abend
0,Kultur-Tipp: Täter auf freiem Fuß! Sammel Hinweise am #Tatort und finde den Bösewicht; beim Live-Krimi in #Hamburg! ~http 
0,Kreuzfahrt-Alternativen zu Ägypten und Tunesien bei Costa ~http  und Oceania ~http
0,krankes mädchen ist wieder zuhause .. will aber lieber wieder zurück ... zuhause ist kacke
0,Kostenloses Jomsocial 2.2.x Sprachpaket aktualisiert auf Knuddelesel.de ~http 
0,Kostenlose VHD-Images für Microsoft Virtual PC: Benutzer von Windows 7 bekommen mit Microsoft Virtual PC die Mög... ~http 
0,Kostenlos inserieren im Anzeigenverteiler anzeigenschleuder ~http
0,Kopfsport Flashback #2: Daster und Menace am rappen; der Hofnarr wie immer am Beatschrauben und der Firsty am... ~http 
-1,Kopfschmerzen X___x - Der heutige Arbeitstags war echt anstrengend. Heut geht's früh ins Bett...
0,Kopfhörer auf- Musik an- Welt aus!
0,"Konzertreihe: ""Jazz Metropolitano 2011"" Goethe-Instititut Kolumbien präsentiert jazz colombiano ab 10. Mai... ~http "
0,"Konzert: Am 03.06. in Frankfurt Salsa-Konzert mit ""Doble Jugada"" (aus Kolumbien / Kuba) im ""Latin-Palace Chango"" ~http "
0,Konzeptionerblog: Das verflixte 7. Jahr ~http 
0,KONZ Steuertipps gibt auch Tipps und macht Verlosungen auf Facebook - Wir freuen uns über 46 Fans!
0,Konfliktlösung für Männer: ~http  #notch #q3a  Haben wir damals auch gemacht. Dabei ging's allerdings eher ums Abwaschen.
1,Kondome-gratis.de startet neu.Als kleines Neujahresgeschenk erhälst du bei uns 6 vollkommen kostenlose Kondome! ~http 
-1,Kommis ? :p  .. Laaangweilig - bin dann mal Franze lernen :s.
0,kommen gerade vom Plastic Bomb Radio Interview... danke an Sven und  Vasko... Ausstrahlung ist am 17. November... natürlich live!
0,Komme zu „Monkey Disko vs. Wicked & Wild  mit GANJAMAN live“ Freitag; 9. September von 22:00 bis 05:00 .... ~http 
0,Komme zu „Festliche Konzert Gala 2010: DON KOSAKEN CHOR SERGE JAROFF“ Sonntag; 7. November von 16:00 bis 18:30 .... ~http
0,Komme zu „Bottich“ Freitag; 1. April 2011 von 20:00 bis 23:30 . + Dumbell ~http 
0,"Kolumbien & Gesundheitstourismus: Vom 18. - 19.05 wird auf dem 1er ""Encuentro Internacional de Oportunidade… (cont) ~http "
0,Kolumbianisches Verfassungsgericht stärkt Rechte der Indigenen auf ihre Kultur und ihr Territorium (pdf; ~http  (cont) ~http
0,"KOLOBRZEG.DE bzw. KOLBERG-URLAUB.DE verbessert das PageRank auf ""4"" und zieht damit mit dem offiziellen Portal der Stadt gleich!"
0,kollegin ist sehr erstaunt darüber; dass sich ptfe nicht wie metall schweißen lässt... ich bin sehr erstaunt über kollegin.
1,Kochidee des Tages: Selbstgemachte Bandnudeln in Mehlschwitze - ganz einfach; ganz lecker! ~http 
0,KnechtPetrus´ Daily wurde gerade veröffentlicht! ~http  ▸ Titelthemen heute: @user @user
0,Kluge Köpfe kochen gesund: Das 1 x 1 der ausgewogenen Ernährung - von Alice M. Stockreiter et al. ~http 
0,Kleines rotes Tier lutscht am Daumen.
0,Kleiner Ausflug auf die andere Rheinseite: verkaufsoffener Sonntag auf dem #Stadtfest in #Wiesbaden ~http 
0,Kleinanzeigen: Sony Ericsson Xperia X10 mini Pearl/White Pink in Magdeburg: Ich verkaufe mein... ~http  Magdeburg Anzeigen
0,Kleinanzeigen: Nur noch 13 Nintendo DS DSi Lite 3DS Spiele in Magdeburg: High School Musical ... ~http  Magdeburg Anzeigen
0,Kleinanzeigen kostenlos bundesweit inserieren ~http 
0,Klassisches Festivalwetter in St.P. #frequency ~http 
0,Klar; 20°C; Wind: 4 km/h SSW (20:00) #Luzern
0,Kindergeld doppelt kassieren = Steuerhinterziehung ~http 
0,Kennt jemand den Rekordläufer mit der Nr. 18019 am Berlinmarathon? #sollstarksein
0,Kennt Ihr unsere neuen Helden schon? Nein?! Dann schaut sie Euch mal an; denn mit ihrer Hilfe könnt Ihr ab jetzt... ~http
0,keini näme
-1,Keine Lust mehr DX Ich waere fast in Braunschweig stecken geblieben &gt;&gt;
0,Keine Halterhaftung bei Parkgebühren: ~http
0,kein Twitter im Reich der Mitte ~http 
0,Kein Spiellicht in der O2 World. Seit 30 Minuten Drittelpause. #ebb #fail
0,kein schlechtes ding eigentlich .. aber meinen musikgeschmack triffts dann nicht ganz :-P   #esc   #ardesc
0,Kein Aprilscherz! Bis Sonntag; 03. April 2011 nur 2;50 Euro Versandkosten bei Kotte & Zeller. Mehr unter ~http 
-1,Kein #Wunder; dass die #Pilotenkoffer #Ladenhüter bei #ALDI sind. Sie sind unvollständig; denn es fehlen die #Piloten im #Koffer.
0,Köstliche Rezepte aus aller Welt (Sachbuch) - von Roberto Mottadelli et al. ~http 
0,Kämpfen und Siegen #SGE
0,"Kaum hat Microsoft Skype gekauft ... ""+"" wie neuer Kontak bringt ein Submenü für Neu ODER Suchen. Erinnert mich an Start -&gt; Beenden #iPad"
0,Kaum gibzsnixim fernsehn sind alle online
-1,Kauder versucht jetzt gerade Märchen zu erzählen. #CDU
0,Katzen Abendbrot gab es auch schon und schon wird wieder rumgelümmelt
0,Katja Kullmann als Identity Theft Opfer bei Facebook: ~http
0,Karneval 2011: Cowboy oder Indianer?
0,"kapo kaplan ft. h.u.s. ""froge"" ~http  @user @user @user @user @user @user #RT jetzt gehts:)"
0,Kanzlei-Hoenig-Info: Betrug durch Anwälte zulasten der Justizkasse? ~http 
0,Kantoos Economics - Yglesias sagt wie es ist: Das Problem an QE ist nicht das ; sondern das ~http 
-1,kann mir wer sagen warum adidas auf star was hangen geblieben ist? glaube nich das r2 d2 besonders sportlich ist! oder?
0,Kann mir jm. sagen wer mich eben bei der Unterführung bei der ETS in nem blauen Audi KB.JB... gegrüßt hat? :D
0,Kann mir jemand sagen wo ich ein Samsung Galaxy S2 am schnellsten herbekomme? Evtl. Auch aus dem Ausland?
-1,kann man ne ausbildung zum profi messy machen ?=?
-1,Kann man immer noch nirgendwo FÜR Klimaerwärmung unterschreiben?! Ich hab die Schnauze voll vom Schnee!!!
0,Kann man im Januar nach Bali fliegen? ~http 
-1,Kann man Domains bei #Strato mit Microsoft Office 365 (#BPOS) nutzen? Es scheint; als könnte man die NS-Records nicht ändern. :-(
0,Kann man die Haarfarbe im Nachhinein verändern?
-1,kann ma einer mein freund werden hier ..... fühl mich nach 4 minuten immer noch so alleine :-/
0,Kann ein GPL-Verstoss geheilt werden?: Über Golem.de wurde ich auf einen Beitrag von Naughton aufmerksam; der in... ~http 
0,Kandidat Peter Müller stellt sich vor. ~http
0,Kanadas Bruttoinlandsprodukt fällt im zweiten Quartal zurück #kanada ~http 
0,Kanada: Doppeltitel für Thiem bei der US-Open-Generalprobe #kanada ~http
0,Kampf um den Leser: Yahoo; Google und Bing spannen zusammen ~http 
0,Kampf um Bahnhof: Kretschmann rückt von Stuttgart-21-Gegnern ab - SPIEGEL ONLINE - ~http
-1,K ; im vomiting -'- ! :c
-1,k 3 Herzinfarkte oder so. Man man man #Bayer macht mich fertig :/
1,"Juuhuu.. ""Schutzengel"" von Paulo Coelho gewonnen..das ist doch mal eine gute Nachricht heute..."
0,Jungs; die mit den Fan-Postern ihrer Mädels konkurrieren wollen; werden nicht umhin kommen; Robs verwegenen Style zu klauen.
-1,Junge Hunde sind wie Kollegen. Wenn sie mit besonders glücklichem Lächeln in den Raum traben; haben sie Dir heimlich wo reingeschissen.
1,juhu jetzt fuintz der transfer ned un d ich hock am rechern -.- endlich daheim
1,Judtih Merchant ist jetzt angereist und von ihrer Krimisuite ganz hin - und - weg! Unsere Gäste sind schon ganz... ~http 
0,Joschka Langenbrinck #SPD ~http  #Statement #Berlin #Mobbing
0,Jetzt wisst ihr Bescheid: ~http
1,Jetzt werden marci und ich schon per Handschlag beim döner begrüßt. Wir sind halt zwei stadtbekannte Größen!
0,Jetzt weiß ich wieder warum das #Traumschiff nur 3x/Jahr läuft: es könnten die Ideen ausgehn.vorteil: die leut könnten vergessen was kommt
0,Jetzt wärs noch toll; wenn mein Samsung Galaxy sII morgen oder am Samstag noch kommen würde...
-1,jetzt schnell Musik hören bovor ich richtig schlechte laune bekomme!
0,Jetzt nur noch Einleitung und Schluss schreiben
0,Jetzt muss ich nur noch wieder fit werden; damit ich zur mündlichen Prüfung kann &gt;.&lt;.
-1,Jetzt muss ich die ganze Zeit Cartoons gucken; damit sich die Obdachlosen Kinder nicht langweilen
0,Jetzt kostenlos Soldat werden auf @user ~http
-1,jetzt ist gerade wieder ne down phase..stress mit den eltern; also ich meine wer hat das nicht..ne? Aber irgendwann wirds zu viel..ganz klar
0,Jetzt Hunger.
0,Jetzt heißt es endspurt beim @user - denn heute muss die abschluss-sendung fertig werden. Wirds dann online geben.
0,Jetzt gerade auf VOX - Spiegel TV: Nachhilfe beim Therapeuten; wenn das Haustier Probleme hat - Sendung verpasst? Schau: ~http 
-1,Jetzt bin ich auch noch bei einem Esoterik-Forum eine Admin. ^^  Gut; dann mach ich erstmal etwas Werbung: ~http 
0,jetzt aber schnell @user Jahresvorrat zu gewinnen! Werde Fan auf Facebook und nimm teil! #kusmi1year ~http 
0,Jemand interesse an ein Sony Ericsson Satio? 1 Jahr noch Garantie... Melden ;&gt;
0,Jemand interesse an ein Sony Ericsson Satio? 1 Jahr noch Garantie.. Melden ;&gt;
0,Jeder 4. Deutsche bei Facebook. Pf! Jeder 2. MAD-Leser ist bei MAD-Tweets (1056). Macht 2112 Leser. Fazit: D hat gar nicht so viele Idioten.
1,Jeden Tag ein neues Aktionsangebot - das Kenner-Tagesangebot vom 22. Juli 2011: Das Sony Alpha A390 Set: ~http 
0,"Jasmine hat für euch vorab ""Das verbotene Eden - David und Juna"" gelesen und rezensiert ~http "
1,Jahrgangsstufe 12... nur noch 2 Jahre und dann endlich vorbei... :D :D
0,ja ok dann sag ich ma Neu &gt;&gt; microsoft veröffentlicht windows update - zweck dieses update ist unbekannt (cont) ~http 
1,Ja geil Noiceroom is dick! Lass ma abgehen!!!
0,Ja Freya und die unfreundlichen Personen bekommen sie ab :D
1,Ja das wars :) aber jeder tag mit dir ist toll &lt;3
1,ja 6 siege aus 10 spielen super !! #duknb
0,Italien; die Währung hier hab ich gehört; sind Lehrer. Habe 4 an Board; hoffe; das reicht
-1,iSwype: Cooler Cydia Tweak... Damit immitiert ihr Swype wie von Samsung bekannt auf Iphone.... ~http 
1,ist schon seit einer Woche MCTS: Microsoft Office SharePoint Server 2007 - Configuration (2009) ; gibt damit aber nicht so an ;-)
0,Ist meine Timeline eingeschlafen?
0,Ist irgendwie schon beruhigend; dass es noch Probleme gibt; in denen ausschließlich ein Hammer weiterhilft und kein Hightechfirlefanz.
-1,Ist es nur freundschaft oder doch mehr? Ich weiß es nicht!! Ich bin da; wenn du mich brauchst.Ich glaub ich bin unglücklich verliebt :/
1,Ist es nicht süß? :P ~http 
0,Ist das Samsung Galaxy S2 irgendwo ab Lager lieferbar??
-1,ist alleine in der Firma. Na super-klasse...
1,isch kle fertig vum training und hockt gechillt vorm netbook #duknb
0,Irgendwie verstehe ich bei der Activia Werbung immer; dass die Frau zwei Eisbären gegessen hätte.
-1,Irgendwie is alles doof...
0,Irgendwas vom Rest? - Ja; genau! #Detailliebe #Domian
0,irgendwann schlag ich se ey xD
0,iPhone Apps Update: Erde und Weltall - Die neuen Irrtümer der Allgemeinbildung | Leseprobe (books): .. ~http  ~http 
-1,Internetauftritt von Bordell untersagt: Die rheinland-pfälzische Landeszentrale für Medien und Kommunikation (LM... ~http 
0,Interessante Mitteilungen in der Sache Apple vs. Samsung in Düsseldorf: @user
0,Interessant; wie das Internet tief in unsere Kultur eingreift; und wie schwer sich viele damit tun: ~http 
0,Installationen Bochel ab sofort online!  ~http 
1,Insb. auch empfehlenswerte Restaurants oder Läden. Nicht das was in jedem Reiseführer steht.
0,ins Bild -.- In einem Monat bekomme ich warscheinlich Sony Vegas Pro *_*  Achja und weil es grade speichert hängt das Internet total
1,INNOVATION - Nintendo küntigt 3D-Mobilkonsole an; die keine 3D-Brille benötigt! ~http 
0,Infografik: Skype – von der Idee bis zur Übernahme durch Microsoft ~http 
-1,in meiner küche sitzen menschen aus weimar; DIE ICH NICHT KENNE!
1,In London angekommen; LAN-Modem für MacBook vergessen. Gut; dass es 3G auf dem iPhone gibt und ne GB SIM Karte. #Urlaub #London
0,in letzter zeit will ich nur noch schlafen
0,"In Europa gibts ja schon schwarze Pisten; in Kanada ""double black diamonds""; und das wo die Ösis sonst das Skigebiet sperren würden! Rules!"
0,In einem Meer voll Schmerzen; ertrinken die einen; die anderen lernen darin zu schwimmen..'
0,in dr Stadt.|will nach Hause :D
-1,In der Haribo Colo-Rado Tüte sind auch immer weniger Sachen drin; die ich mag...
0,in der 10. runde geht er zu boden sicher # klitschko wins
0,In der #Elfenbeinküste verbrennen #Studierende ihre #Studentenausweise; um nicht Ouattaras Rebellen zum Opfer zu fallen. @user @user @user
1,In den letzten 24 Stunden ist die welt nicht untergegangen; ich bin erstaunt. Oder habe ich es einfach verpasst?
-1,in chronologischer reihenfolge; billy talent; deichbrand festival; blink 182; volbeat. bam. fuck you!
-1,Immernoch auf Callejon warten xD
0,Immer wenn irgendwer Wanne Eickel erwähnt muss ich an @user denken :/
0,Immer schön klicken! Seid ihr auch bei Dschini? Klicke gerne zurück. ~http 
-1,im regen ins kino - keine gute idee
0,Im letzten Adventstürchen verstecken sich 10 MNY LEs  und eine Nintendo Wii plus Dancing Stage / Hottest Party ~http  =)
0,IM GUCCI 0N U YADIES! #divadoll
-1,Ich: gehe gleich in deinen Spülkasten kacken wenn du nicht aufhörst zu nerven! Er: OKAY! :D
0,Ich ziehe um  ~http 
1,Ich wuensche allen schoene Weihnachten. I wish a happy chrismas.
0,Ich will wieder Freitag..
0,Ich will sportlich glatte Beine und bei @user die Nintendo Wii und den Braun Silk-épil 7 Dual #gewinnen!
-1,ich will meine Kamera jetzt. sofort. meeeeh ._. und ich Doofkind hab auch noch meinen Stick mit den Fotos in der Akademie vergessen &gt;_&gt;
0,Ich will ein Samsung Galaxy S2 bei Androidsforum.de gewinnen! Gewinnspiel auf ~http
0,Ich will ein iPhone 4 32GB bei iPhoneTeam.de gewinnen! Gewinnspiel auf ~http 
1,Ich will ein Asteroid von Parrot bei @user gewinnen #gizmodoDE
0,ich will doch einfach nur sex hat einen Chat er&ouml;ffnet. ~http  ~http 
0,Ich will diese Liste hier gewinnen: ~http  #tweetpaketverlosung #tweetpaket
0,Ich werde jetzt noch ein paar Zeilchen schreiben und dann hochladen; yöööööy. Unbetagelesen; weil Nacht ist und weil ich cool bin.
-1,Ich werde den Blick senken; wenn #Schavan im Sommer #Nacktscanner präsentiert... wäre das nicht eher ein Modeljob? ~http
1,ich werd jetzt schlafen gehn.. guuuuten nacht.. (:
0,Ich werd gleich isotonisch.
0,Ich weiß; warum alle Welt MonCherie einpackt und verschenkt: Fragt man die Leute nämlich höflich; nehmen sie's nicht!
0,ich weiß nich...die große Twitter zeit ist vorbei..bin eher am Fasebooken..
0,Ich wünschte wirklich; es würde weniger Wind wehen. #Hamburg an einem #Sonntag im #Sommer
0,ich war noch zu klein um die lage zu begreifen.
-1,Ich war gestern frech und muss heute vorsprechen beim Chef.
0,Ich verkaufe auch meinen Sony Heimkino Dolby Pro Logic Receiver mit 2 Boxen. Momentaner Stand: 10;01€ läuft heute ab ~http 
0,ich suche noch immer nach einer erklärung; warum die feuerwehr aus #gengenbach nachts um 5 uhr mit martinshorn fahren muss. ideen?
0,Ich stolperte über die Verwechslung von BuKo (Bundeskongress) mit BuKo (Frischkäse).  Imo is Frischkäse aber auch unwichtig! #BuKo #Julis
0,Ich stepe mit meinen neuen Nike Blazer Vintage. Durch die Gegend. #swag
1,Ich spiel grad Nintendo DS :D
-1,ich sollte mal mit dem fressen aufhören.. echt grausig. was nur los? D:
0,Ich rede mit meinen Auto wie David Hasselhoff; doch mein Audi A6 will mir nicht helfen! ;D
0,"ich rede mit einer freundin über brüste und sie schickt mir plötzlich ""wonderful life"" von hurts - sie hat's erfasst!"
0,Ich nehme an der Samsung Galaxy S-Verlosung von @user und @user teil: ~http 
0,ich möchte nach österreich. jetzt..
-1,Ich möchte Menschen verfluchen können!!
0,Ich möchte einen Preis beim Geburtstagsgewinnspiel von @user gewinnen: ~http  #Caschy
0,Ich möchte einen Lexmark All-In-One-Drucker bei @user gewinnen: ~http  #TechDepot
1,Ich mag ein YouTube-Video. -- Rauchbombe :D ~http 
1,Ich mag ein YouTube-Video. -- Glücksbärchis Theme ~http 
0,Ich mag ein YouTube-Video. -- Fiesta Online - Gildentreffen Anfang April 2010 ~http
1,Ich mag ein YouTube-Video. -- Die Ärzte - Geisterhaus mit Text ~http
0,Ich mag ein YouTube-Video. -- Der neue Audi A6 - Nachfolger mit geschärftem Charakter ~http 
-1,Ich mag #Anthony nicht @user
0,Ich mache keinen #ff weil ich faul bin oder so; ich vergesse nur immer wann grade Freitag ist :'D #nurzurinfo
0,"Ich mache grundsätzlich hinter meine Tweets ein ""!""; damit ihr sie auch lest!"
-1,Ich liebe @user. Aber leider bin ich nur einer unter Milliarden. :(
0,"ich les gerade; dass eig. johnny depp und noch so eine andere das paar bei ""titanic"" sein sollten; sie es jedoch ablehnten ;D"
1,Ich lebe einen Traum von einem Leben.
-1,"ich lebe angeblich in einer parallelgesellschaft. ""jetzt lass die soziale randgruppe in ruhe"""
1,Ich komm nicht weiter #mariobros ärgerliche unterwasserwelt aber einfach ein geniales Spiel
0,ich kauf diiiiiiiiiir gucci und pradaaaaaa #SVVAG
1,Ich kann schon wieder den Schreibtischgrund erkennen! :-) Gleich bin ich fertig mit aufräumen.
-1,ich hasse ich hasse ich hasse ich hasse wen auch immer; am besten alle !
-1,Ich hasse es; wenn ich bei Passwörtern so kreativ war; dass sie mir selber nicht mehr einfallen...
-1,Ich hasse dich Ich hasse dich  Ich hasse dich Abgrundtief  Ich hasse dich  Ich hasse dich  Ich hasse dich weil du mich nicht liebst #raheem
0,Ich habe gerade einen Lauf über 9;02 km in einer Zeit von 49:08 mit Nike+ GPS beendet. #nikeplus
1,Ich habe gerade einen anderen Blog eröffnet: ~http  Keine anderen Fotos ... aber mir gefällt das Styling mehr
0,Ich habe ein YouTube-Video zu meinen Favoriten hinzugefügt. -- Trailer towing fail ~http 
0,Ich habe ein YouTube-Video zu meinen Favoriten hinzugefügt. -- S-BAHN- TRAIN by Paul Kalk ~http 
0,Ich habe ein YouTube-Video zu meinen Favoriten hinzugefügt. -- Rube Goldberg Machine i... ~http 
0,Ich habe ein YouTube-Video zu meinen Favoriten hinzugefügt. -- Phil Collins - Dir gehö... ~http
0,Ich habe ein YouTube-Video zu meinen Favoriten hinzugefügt. -- Justin bieber performan... ~http
0,Ich habe ein YouTube-Video zu meinen Favoriten hinzugefügt. -- Jennifer Rostock - Paris ~http
0,Ich habe ein YouTube-Video zu meinen Favoriten hinzugefügt. -- ich und ich - wenn ich ... ~http 
0,Ich habe ein YouTube-Video zu meinen Favoriten hinzugefügt. -- Disneys König der Löwen... ~http 
0,Ich habe ein YouTube-Video zu meinen Favoriten hinzugefügt. -- Despicable Me -  Agnes HD ~http 
0,Ich habe ein YouTube-Video zu meinen Favoriten hinzugefügt. -- Christina Aguilera Nati... ~http 
0,Ich habe ein YouTube-Video zu meinen Favoriten hinzugefügt. -- Christian Siriano Fashi... ~http 
0,Ich habe ein YouTube-Video kommentiert. ~http 
0,Ich habe ein neues Foto auf Facebook gepostet ~http 
0,Ich habe den Kanal von HDHomerJ auf YouTube abonniert (~http ).
0,Ich habe den Kanal von CuteBlondieYulie auf YouTube abonniert (~http ).
0,Ich habe den Kanal von CommanderKrieger auf YouTube abonniert (~http ).
1,Ich habe @user gerade 6mal gefavt. &lt;3
0,Ich habe 3 Fotos im Album „25. Mai 2011“ auf Facebook gepostet ~http
0,Ich habe 20 Millionen Franken für Dro... ausgegeben. Ich habe meinen Audi R8; mein Flugzeug und mein Haus durch die Nase gezogen. ;-)
0,Ich habe 2 Fotos im Album „~ Konzerte ~“ auf Facebook gepostet ~http 
0,Ich hab nen Pott voll grüne Bohnensuppe gekocht; wer was will möge bitte mit einem Tellerchen vorbeikommen. Gez: Der Suppenkasper
0,Ich hab KP; was ich schreiben soll...
0,Ich hab kleine Füße und trotzdem große Titten.
0,Ich hab jetzt nur noch meine gefürchtete Physikklausur vor mir. Gott segne mich. XD
1,Ich hab getanzt; ich hab geweint; ich hab geschrien vor Glück.
1,Ich hab endlich nen Kleid für die Silberhochzeit meiner Ellies!!
0,Ich hab das mal ausgerechnet. Komme auf 6743 Jahre Beziehungspech durch Unterbrechungen von Kettenbriefen.
0,ich grab einen geheimen tunnel von mir zu meiner herzdame...x]
1,ich glaubs ja gar net; die paracetamol hat echt was gebracht... O.o dann geh ich jetzt schlafen! gut nacht... =)
-1,Ich glaube; ich schule um. Zum ignoranten Flittchen ^_^
0,Ich glaube nichts; ich glaub an dich; glaubst du an mich; ich glaub ich auch.
0,Ich glaube ich jetzt funktioniert das mit dem Internet
0,Ich glaube es dauert nicht mehr so lange also weil wir alles neu amchen müsssen und haben jetzt auf page neue uptades gemacht dan bis dan bb
0,Ich glaube das maedl will mich veralbern
0,Ich gehe jetzt schlafen und ja; ich weiß; dass es Freitag ist :/ Aber ich bin so kaputt! Gute Nacht euch allen später &lt;3
0,ich frage mich was an twitter so toll ist...so ein großes mitteilungsbedürfnis habe ich auch net;)
-1,ich finds teils recht lachhaft; wenn deutsche meinen englische Übersetzungen von japanischen Texten zu übersetzen :D
0,Ich find unseren Spot zum Nintendo 3DS iirgendwie besser ^^ ~http 
-1,Ich fühl mich hilflos - bleibe stumm Sarkasmus wäre jetzt nur dumm.... #Japan #AKW
0,Ich empfehle: Erklärung meines Telefonverhaltens ~http 
0,Ich empfehle: Dodge & Burn ~http 
1,Ich empfehle: DER FLIX - Heldentage 2.0 vom 24.02.2010 ~http
0,ich brauch ganz viel motivation um jetz nicht todesmüde ins bett zu fallen!!!!  FREIWILLIGE VOR !!!!!
1,Ich bin Online. war gar nicht so einfach die ip zu finden um die Kindersicherung auszuschalten :-) Wie fettttttttt
